x;t;u
 0.00000000000000 ; 0.00000000000000 ; 0.00000000000000
 0.00000000000000 ; 0.101010101010101 ; 0.100838420258105
 0.00000000000000 ; 0.202020202020202 ; 0.200648856522685
 0.00000000000000 ; 0.303030303030303 ; 0.298413804447641
 0.00000000000000 ; 0.404040404040404 ; 0.393136612148330
 0.00000000000000 ; 0.505050505050505 ; 0.483851640437935
 0.00000000000000 ; 0.606060606060606 ; 0.569634106908966
 0.00000000000000 ; 0.707070707070707 ; 0.649609513505707
 0.00000000000000 ; 0.808080808080808 ; 0.722962561479460
 0.00000000000000 ; 0.909090909090909 ; 0.788945462844257
 0.00000000000000 ; 1.01010101010101 ; 0.846885563602983
 0.00000000000000 ; 1.11111111111111 ; 0.896192201029956
 0.00000000000000 ; 1.21212121212121 ; 0.936362725104285
 0.00000000000000 ; 1.31313131313131 ; 0.966987622709300
 0.00000000000000 ; 1.41414141414141 ; 0.987754692360084
 0.00000000000000 ; 1.51515151515152 ; 0.998452226900389
 0.00000000000000 ; 1.61616161616162 ; 0.998971171723357
 0.00000000000000 ; 1.71717171717172 ; 0.989306236514340
 0.00000000000000 ; 1.81818181818182 ; 0.969555949182324
 0.00000000000000 ; 1.91919191919192 ; 0.939921651430131
 0.00000000000000 ; 2.02020202020202 ; 0.900705446202955
 0.00000000000000 ; 2.12121212121212 ; 0.852307117939675
 0.00000000000000 ; 2.22222222222222 ; 0.795220057023049
 0.00000000000000 ; 2.32323232323232 ; 0.730026229976446
 0.00000000000000 ; 2.42424242424242 ; 0.657390246682775
 0.00000000000000 ; 2.52525252525253 ; 0.578052585106573
 0.00000000000000 ; 2.62626262626263 ; 0.492822042588923
 0.00000000000000 ; 2.72727272727273 ; 0.402567490669497
 0.00000000000000 ; 2.82828282828283 ; 0.308209017490077
 0.00000000000000 ; 2.92929292929293 ; 0.210708548077193
 0.00000000000000 ; 3.03030303030303 ; 0.111060038124130
 0.00000000000000 ; 3.13131313131313 ; 1.027934124053470E-002
 0.00000000000000 ; 3.23232323232323 ; -9.060614703340773E-002
 0.00000000000000 ; 3.33333333333333 ; -0.190567962875485
 0.00000000000000 ; 3.43434343434343 ; -0.288587058720432
 0.00000000000000 ; 3.53535353535354 ; -0.383664191806112
 0.00000000000000 ; 3.63636363636364 ; -0.474830110822239
 0.00000000000000 ; 3.73737373737374 ; -0.561155436815202
 0.00000000000000 ; 3.83838383838384 ; -0.641760137619388
 0.00000000000000 ; 3.93939393939394 ; -0.715822499229190
 0.00000000000000 ; 4.04040404040404 ; -0.782587502654202
 0.00000000000000 ; 4.14141414141414 ; -0.841374520860870
 0.00000000000000 ; 4.24242424242424 ; -0.891584257335140
 0.00000000000000 ; 4.34343434343434 ; -0.932704855531834
 0.00000000000000 ; 4.44444444444444 ; -0.964317116928778
 0.00000000000000 ; 4.54545454545454 ; -0.986098774490930
 0.00000000000000 ; 4.64646464646465 ; -0.997827777979213
 0.00000000000000 ; 4.74747474747475 ; -0.999384557612436
 0.00000000000000 ; 4.84848484848485 ; -0.990753243005677
 0.00000000000000 ; 4.94949494949495 ; -0.972021824958833
 0.00000000000000 ; 5.05050505050505 ; -0.943381258446000
 0.00000000000000 ; 5.15151515151515 ; -0.905123515950137
 0.00000000000000 ; 5.25252525252525 ; -0.857638610988052
 0.00000000000000 ; 5.35353535353535 ; -0.801410622168970
 0.00000000000000 ; 5.45454545454545 ; -0.737012758318913
 0.00000000000000 ; 5.55555555555556 ; -0.665101514978822
 0.00000000000000 ; 5.65656565656566 ; -0.586409981847235
 0.00000000000000 ; 5.75757575757576 ; -0.501740369393911
 0.00000000000000 ; 5.85858585858586 ; -0.411955830830863
 0.00000000000000 ; 5.95959595959596 ; -0.317971662810619
 0.00000000000000 ; 6.06060606060606 ; -0.220745974555063
 0.00000000000000 ; 6.16161616161616 ; -0.121269920537167
 0.00000000000000 ; 6.26262626262626 ; -2.055759628726006E-002
 0.00000000000000 ; 6.36363636363636 ; 8.036429967028173E-002
 0.00000000000000 ; 6.46464646464646 ; 0.180466932359911
 0.00000000000000 ; 6.56565656565657 ; 0.278729818677557
 0.00000000000000 ; 6.66666666666667 ; 0.374151230571220
 0.00000000000000 ; 6.76767676767677 ; 0.465758407025652
 0.00000000000000 ; 6.86868686868687 ; 0.552617470746406
 0.00000000000000 ; 6.96969696969697 ; 0.633842948448906
 0.00000000000000 ; 7.07070707070707 ; 0.708606797699218
 0.00000000000000 ; 7.17171717171717 ; 0.776146848283580
 0.00000000000000 ; 7.27272727272727 ; 0.835774572052259
 0.00000000000000 ; 7.37373737373737 ; 0.886882102029079
 0.00000000000000 ; 7.47474747474747 ; 0.928948429231251
 0.00000000000000 ; 7.57575757575758 ; 0.961544714026824
 0.00000000000000 ; 7.67676767676768 ; 0.984338657883824
 0.00000000000000 ; 7.77777777777778 ; 0.997097890943875
 0.00000000000000 ; 7.87878787878788 ; 0.999692340886112
 0.00000000000000 ; 7.97979797979798 ; 0.992095558932323
 0.00000000000000 ; 8.08080808080808 ; 0.974384989475536
 0.00000000000000 ; 8.18181818181818 ; 0.946741180583354
 0.00000000000000 ; 8.28282828282828 ; 0.909445943424462
 0.00000000000000 ; 8.38383838383838 ; 0.862879479381784
 0.00000000000000 ; 8.48484848484848 ; 0.807516504139563
 0.00000000000000 ; 8.58585858585859 ; 0.743921408256844
 0.00000000000000 ; 8.68686868686869 ; 0.672742503562265
 0.00000000000000 ; 8.78787878787879 ; 0.594705414024498
 0.00000000000000 ; 8.88888888888889 ; 0.510605678474283
 0.00000000000000 ; 8.98989898989899 ; 0.421300640588607
 0.00000000000000 ; 9.09090909090909 ; 0.327700708813500
 0.00000000000000 ; 9.19191919191919 ; 0.230760075325052
 0.00000000000000 ; 9.29292929292929 ; 0.131466988642958
 0.00000000000000 ; 9.39393939393939 ; 3.083367906114098E-002
 0.00000000000000 ; 9.49494949494949 ; -7.011396040064677E-002
 0.00000000000000 ; 9.59595959595960 ; -0.170346832328096
 0.00000000000000 ; 9.69696969696970 ; -0.268843125910384
 0.00000000000000 ; 9.79797979797980 ; -0.364598733655889
 0.00000000000000 ; 9.89898989898990 ; -0.456637487633774
 0.00000000000000 ; 10.0000000000000 ; -0.544021110889370
 0.00000000000000 ; 10.1010101010101 ; -0.625858782585016
 0.00000000000000 ; 10.2020202020202 ; -0.701316219355752
 0.00000000000000 ; 10.3030303030303 ; -0.769624180301191
 0.00000000000000 ; 10.4040404040404 ; -0.830086308910567
 0.00000000000000 ; 10.5050505050505 ; -0.882086231977462
 0.00000000000000 ; 10.6060606060606 ; -0.925093843135269
 0.00000000000000 ; 10.7070707070707 ; -0.958670706956729
 0.00000000000000 ; 10.8080808080808 ; -0.982474528526147
 0.00000000000000 ; 10.9090909090909 ; -0.996262642919822
 0.00000000000000 ; 11.0101010101010 ; -0.999894489021650
 0.00000000000000 ; 11.1111111111111 ; -0.993333042454911
 0.00000000000000 ; 11.2121212121212 ; -0.976645193022395
 0.00000000000000 ; 11.3131313131313 ; -0.950001062807127
 0.00000000000000 ; 11.4141414141414 ; -0.913672271885188
 0.00000000000000 ; 11.5151515151515 ; -0.868029169330635
 0.00000000000000 ; 11.6161616161616 ; -0.813537057740641
 0.00000000000000 ; 11.7171717171717 ; -0.750751449769454
 0.00000000000000 ; 11.8181818181818 ; -0.680312405027813
 0.00000000000000 ; 11.9191919191919 ; -0.602938005079554
 0.00000000000000 ; 12.0202020202020 ; -0.519417033053681
 0.00000000000000 ; 12.1212121212121 ; -0.430600932498663
 0.00000000000000 ; 12.2222222222222 ; -0.337395127453313
 0.00000000000000 ; 12.3232323232323 ; -0.240749792220685
 0.00000000000000 ; 12.4242424242424 ; -0.141650164941302
 0.00000000000000 ; 12.5252525252525 ; -4.110650371268662E-002
 0.00000000000000 ; 12.6262626262626 ; 5.985621235374165E-002
 0.00000000000000 ; 12.7272727272727 ; 0.160208732147209
 0.00000000000000 ; 12.8282828282828 ; 0.258928025122481
 0.00000000000000 ; 12.9292929292929 ; 0.355007710449999
 0.00000000000000 ; 13.0303030303030 ; 0.447468316432700
 0.00000000000000 ; 13.1313131313131 ; 0.535367265601219
 0.00000000000000 ; 13.2323232323232 ; 0.617808483695746
 0.00000000000000 ; 13.3333333333333 ; 0.693951534577056
 0.00000000000000 ; 13.4343434343434 ; 0.763020187942016
 0.00000000000000 ; 13.5353535353535 ; 0.824310332501182
 0.00000000000000 ; 13.6363636363636 ; 0.877197153948598
 0.00000000000000 ; 13.7373737373737 ; 0.921141504548932
 0.00000000000000 ; 13.8383838383838 ; 0.955695399408061
 0.00000000000000 ; 13.9393939393939 ; 0.980506583396065
 0.00000000000000 ; 14.0404040404040 ; 0.995322122165749
 0.00000000000000 ; 14.1414141414141 ; 0.999990980658534
 0.00000000000000 ; 14.2424242424242 ; 0.994465562811467
 0.00000000000000 ; 14.3434343434343 ; 0.978802196769020
 0.00000000000000 ; 14.4444444444444 ; 0.953160560653230
 0.00000000000000 ; 14.5454545454545 ; 0.917802054746128
 0.00000000000000 ; 14.6464646464646 ; 0.873087136678984
 0.00000000000000 ; 14.7474747474747 ; 0.819471646794469
 0.00000000000000 ; 14.8484848484848 ; 0.757502161142319
 0.00000000000000 ; 14.9494949494949 ; 0.687810419481785
 0.00000000000000 ; 15.0505050505051 ; 0.611106885093872
 0.00000000000000 ; 15.1515151515152 ; 0.528173502056996
 0.00000000000000 ; 15.2525252525253 ; 0.439855723821063
 0.00000000000000 ; 15.3535353535354 ; 0.347053894343645
 0.00000000000000 ; 15.4545454545455 ; 0.250714069652078
 0.00000000000000 ; 15.5555555555556 ; 0.151818373399913
 0.00000000000000 ; 15.6565656565657 ; 5.137498473667585E-002
 0.00000000000000 ; 15.7575757575758 ; -4.959213944167377E-002
 0.00000000000000 ; 15.8585858585859 ; -0.150053703086446
 0.00000000000000 ; 15.9595959595960 ; -0.248985564019225
 0.00000000000000 ; 16.0606060606061 ; -0.345379174414411
 0.00000000000000 ; 16.1616161616162 ; -0.438251862307188
 0.00000000000000 ; 16.2626262626263 ; -0.526656849313427
 0.00000000000000 ; 16.3636363636364 ; -0.609692902437243
 0.00000000000000 ; 16.4646464646465 ; -0.686513521572046
 0.00000000000000 ; 16.5656565656566 ; -0.756335569034392
 0.00000000000000 ; 16.6666666666667 ; -0.818447253157945
 0.00000000000000 ; 16.7676767676768 ; -0.872215384559861
 0.00000000000000 ; 16.8686868686869 ; -0.917091831106563
 0.00000000000000 ; 16.9696969696970 ; -0.952619105774571
 0.00000000000000 ; 17.0707070707071 ; -0.978435030441710
 0.00000000000000 ; 17.1717171717172 ; -0.994276428064270
 0.00000000000000 ; 17.2727272727273 ; -0.999981805600717
 0.00000000000000 ; 17.3737373737374 ; -0.995493000331231
 0.00000000000000 ; 17.4747474747475 ; -0.980855772789896
 0.00000000000000 ; 17.5757575757576 ; -0.956219340264959
 0.00000000000000 ; 17.6767676767677 ; -0.921834855622840
